molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL3288964,CHEMBL3288964,CC(=O)Nc1ccc2c(c1)[nH]c1cc(C(F)(F)F)ccc12,,7.07,1,7.07,7.07,IC50,B,assay format,other,9,D,2014,
CHEMBL3288965,CHEMBL3288965,O=[N+]([O-])c1ccc2[nH]c3cc(C(F)(F)F)ccc3c2c1,,7.37,1,7.37,7.37,IC50,B,assay format,other,9,D,2014,
CHEMBL3288966,CHEMBL3288966,Nc1ccc2[nH]c3cc(C(F)(F)F)ccc3c2c1,,6.26,1,6.26,6.26,IC50,B,assay format,other,9,D,2014,
CHEMBL3288972,CHEMBL3288972,NC(=O)Nc1ccc(Nc2cccc(C(F)(F)F)c2)cc1,,6.41,1,6.41,6.41,IC50,B,assay format,other,9,D,2014,
CHEMBL3288973,CHEMBL3288973,O=C1CCc2cc(Nc3cccc(C(F)(F)F)c3)ccc2N1,,7.35,1,7.35,7.35,IC50,B,assay format,other,9,D,2014,
CHEMBL3288976,CHEMBL3288976,O=C1CCc2cc(Nc3ccc(C(F)(F)F)cc3)ccc2N1,,6.48,1,6.48,6.48,IC50,B,assay format,other,9,D,2014,
CHEMBL3288981,CHEMBL3288981,CCc1cccc(Nc2ccc3c(c2)CCC(=O)N3)c1,,6.09,1,6.09,6.09,IC50,B,assay format,other,9,D,2014,
CHEMBL3288982,CHEMBL3288982,CC(C)c1cccc(Nc2ccc3c(c2)CCC(=O)N3)c1,,6.37,1,6.37,6.37,IC50,B,assay format,other,9,D,2014,
CHEMBL3288983,CHEMBL3288983,CC(C)(C)c1cccc(Nc2ccc3c(c2)CCC(=O)N3)c1,,6.8,1,6.8,6.8,IC50,B,assay format,other,9,D,2014,
CHEMBL3288990,CHEMBL3288990,O=C1CCc2cc(Nc3cccc([N+](=O)[O-])c3)ccc2N1,,6.36,1,6.36,6.36,IC50,B,assay format,other,9,D,2014,
CHEMBL3288994,CHEMBL3288994,O=C1CCc2cc(Nc3cc(C(F)(F)F)ccn3)ccc2N1,,7.17,1,7.17,7.17,IC50,B,assay format,other,9,D,2014,
CHEMBL3289001,CHEMBL3289001,O=c1[nH]c2ccc(Nc3cccc(C(F)(F)F)c3)cc2s1,,6.09,1,6.09,6.09,IC50,B,assay format,other,9,D,2014,
CHEMBL3289002,CHEMBL3289002,O=C1COc2cc(Nc3cccc(C(F)(F)F)c3)ccc2N1,,6.54,1,6.54,6.54,IC50,B,assay format,other,9,D,2014,
CHEMBL3289003,CHEMBL3289003,O=C1CSc2cc(Nc3cccc(C(F)(F)F)c3)ccc2N1,,7.29,1,7.29,7.29,IC50,B,assay format,other,9,D,2014,
CHEMBL3289005,CHEMBL3289005,FC(F)(F)c1cccc(Nc2ccc3c(c2)CCC(=S)N3)c1,,6.72,1,6.72,6.72,IC50,B,assay format,other,9,D,2014,
CHEMBL3289006,CHEMBL3289006,O=C1CCCc2cc(Nc3cccc(C(F)(F)F)c3)ccc2N1,,7.3,1,7.3,7.3,IC50,B,assay format,other,9,D,2014,
CHEMBL3289007,CHEMBL3289007,O=C1CCc2cc(Nc3cccc(C(F)(F)F)c3)cc(F)c2N1,,6.37,1,6.37,6.37,IC50,B,assay format,other,9,D,2014,
CHEMBL3289008,CHEMBL3289008,O=C1CCc2cc(Nc3cccc(C(F)(F)F)c3)c(F)cc2N1,,6.04,1,6.04,6.04,IC50,B,assay format,other,9,D,2014,
