molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL1092270,CHEMBL1092270,CCCCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,,9.92,1,9.92,9.92,Ki,B,cell-based format,cell_based,9,D,2010,,331.42600000000004,3.9300900000000025,61.150000000000006,0,6,4,4,4,0.2857142857142857,0.5302584019901763
CHEMBL3121728,CHEMBL3121728,Cn1c(=O)c2[nH]c(-c3ccc(OCCCN4CCN(Cc5ccccc5Cl)CC4)cc3)nc2n(C)c1=O,,9.92,1,9.92,9.92,Ki,B,cell-based format,cell_based,9,D,2014,,523.0370000000001,2.867400000000001,88.38999999999999,1,6,8,5,4,0.37037037037037035,0.35798938464704017
CHEMBL22320,CHEMBL22320,NCc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,,9.89,1,9.89,9.89,Ki,B,cell-based format,cell_based,9,D,2002,,388.4350000000001,2.4077,126.08,2,7,6,5,5,0.2,0.4572270070307631
CHEMBL2419140,CHEMBL2419140,N#Cc1sc(=S)n(-c2ccccc2)c1/N=C/c1ccc(Cl)cc1,,9.85,1,9.85,9.85,Ki,B,cell-based format,cell_based,9,D,2013,,355.8750000000001,5.5439700000000025,41.08,0,4,3,3,3,0.0,0.45658181882943605
CHEMBL5909324,CHEMBL5909324,Nc1nc(-c2ccccc2)c(-c2cc(F)c3[nH]ncc3c2)c2nncn12,,9.85,1,9.85,9.85,IC50,B,assay format,other,9,D,2022,,345.341,3.0559000000000003,97.78,2,5,2,5,5,0.0,0.5123223356242158
CHEMBL1090577,CHEMBL1090577,S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccc(Cl)cc1,,9.82,1,9.82,9.82,Ki,B,cell-based format,cell_based,9,D,2010,,385.8610000000001,4.772590000000003,61.15,0,6,2,5,5,0.0,0.40936124961046494
CHEMBL5923815,CHEMBL5923815,Cc1cc(-c2c(-c3ccccc3)nc(N)n3cnnc23)cc(C)n1,,9.82,2,9.82,9.82,IC50,B,assay format,other,9,D,2022,,316.36800000000005,3.05234,81.99,1,5,2,4,4,0.1111111111111111,0.6143968907317624
CHEMBL4217582,CHEMBL4217582,COc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c(F)c1,,9.81,2,9.4,10.22,Ki,B;F,cell-based format,cell_based,9,D,2017,,507.53000000000026,1.5898000000000008,124.88,1,9,6,6,5,0.3333333333333333,0.3647268382187048
CHEMBL131457,CHEMBL131457,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(N[C@@H]4CCC[C@H]4O)nc32)[C@H](O)[C@@H]1O,,9.8,1,9.8,9.8,Ki,B,single protein format,single_protein,8,H,2000,,587.6810000000003,2.1508999999999996,166.67999999999998,6,10,10,6,4,0.41935483870967744,0.16183670958562238
CHEMBL5938328,CHEMBL5938328,Nc1nc(-c2ccccc2)c(-c2cc(F)c3ncccc3c2)c2nncn12,,9.8,2,9.8,9.8,IC50,B,assay format,other,9,D,2022,,356.36400000000003,3.727800000000002,81.99,1,5,2,5,5,0.0,0.5211122185825322
CHEMBL5978359,CHEMBL5978359,Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3cnnc23)cc(Cl)n1,,9.77,2,9.77,9.77,IC50,B,assay format,other,9,D,2022,,354.776,3.5364200000000015,81.99,1,5,2,4,4,0.058823529411764705,0.5566721922706667
CHEMBL4457393,CHEMBL4457393,COc1c(C)cc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1C,,9.77,1,9.77,9.77,Ki,B,cell-based format,cell_based,9,D,2019,,361.4050000000001,2.7548400000000006,87.44,1,5,3,4,4,0.15,0.6061728203160349
CHEMBL423542,CHEMBL423542,Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,,9.77,2,9.74,9.8,Ki,B,cell-based format,cell_based,9,D,1999;2000,,359.39300000000014,2.9490000000000007,100.06,1,6,5,5,5,0.15789473684210525,0.5177419174354061
CHEMBL5933059,CHEMBL5933059,Cc1cc(-c2c(-c3ccc(C)o3)nc(N)n3cnnc23)cc(C(F)(F)F)n1,,9.74,2,9.74,9.74,IC50,B,assay format,other,9,D,2022,,374.326,3.6641400000000015,95.13,1,6,2,4,4,0.17647058823529413,0.5752682677367019
CHEMBL6063161,CHEMBL6063161,Cc1ccc(-c2nc(N)n3cnnc3c2-c2cc(C)nc(Cl)c2)cc1,,9.74,1,9.74,9.74,IC50,B,assay format,other,9,D,2022,,350.8130000000001,3.7057400000000014,81.99,1,5,2,4,4,0.1111111111111111,0.5571855014519451
