molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL5194245,CHEMBL5194245,CCC(=O)N[C@H]1CC[C@H](n2c(=O)c(-c3ccccc3Cl)cc3ccc(Nc4ccc(N5CCN(C)CC5)c(C)c4)cc32)CC1,,7.42,1,7.42,7.42,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5194285,CHEMBL5194285,COc1cc2ncnc3c2cc1OCCOCCOCCOc1cccc(Cl)c1N3,,7.37,3,6.9,7.49,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5194482,CHEMBL5194482,C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,,6.625,2,6.58,6.67,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5194543,CHEMBL5194543,Cc1ccc(-c2c(CN3CCCCC3)nc3scc(C(=O)O)n23)cc1,,6.75,1,6.75,6.75,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5194719,CHEMBL5194719,COc1ccc(/C=C\C(=O)c2ccc(Br)c3cc(-c4ccc(F)cc4)oc23)cc1,,7.05,1,7.05,7.05,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5194722,CHEMBL5194722,CC[C@]1(F)CN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)CC[C@H]1O,,7.445,4,6.12,9.3,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5194946,CHEMBL5194946,Nc1nc(Nc2ccc(COc3cccc(F)c3)cc2)c2c(n1)[nH]c1ccc(O)cc12,,6.77,1,6.77,6.77,Ki,B,cell-based format,cell_based,9,D,2022,
CHEMBL5194966,CHEMBL5194966,Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(Cl)c4)c3)c2c1,,8.08,1,8.08,8.08,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5195137,CHEMBL5195137,CCc1cc(Nc2ncc(Br)c(Nc3ccn4ncnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,,9.385,2,9.03,9.74,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5195164,CHEMBL5195164,CC(C)c1cnc(N2CC[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,,8.835,2,8.15,9.52,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5195167,CHEMBL5195167,Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@H](O)CC3)ccn2)cn1,,7.4,7,6.27,8.8,IC50,B,single protein format,single_protein,8;9,D;H,2021;2022,
CHEMBL5195321,CHEMBL5195321,CC(C)(C)n1cc(-c2cncc3ccccc23)c2c(N)ncnc21,,7.28,1,7.28,7.28,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5195531,CHEMBL5195531,COc1cc2ncnc3c2cc1OCCCCCCOc1ccc(Cl)cc1N3,,6.92,2,6.13,7.71,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5195593,CHEMBL5195593,Cc1ccc(/C=N/NC(=O)CNc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1,,6.7,1,6.7,6.7,IC50,B,assay format,other,9,D,2021,
CHEMBL5195669,CHEMBL5195669,O=C(Nc1nccs1)C(c1n[nH]c2c1CCC2)N1Cc2ccccc2C1=O,,7.64,1,7.64,7.64,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5195904,CHEMBL5195904,CCOC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,,10.05,3,9.37,10.15,IC50,B,single protein format,single_protein,9,D,2022;2024,
CHEMBL5195912,CHEMBL5195912,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cccc(F)c3)CC4)cc2)CC1,,8.49,1,8.49,8.49,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5196024,CHEMBL5196024,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(SCCCN4CCOCC4)cc3)ncc2Cl)c1,,7.56,1,7.56,7.56,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5196209,CHEMBL5196209,Cc1n[nH]c2c1C(c1ccccc1Br)c1c(ncn(N)c1=N)O2,,7.22,1,7.22,7.22,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5196254,CHEMBL5196254,COc1cc(N(C)CCN(C)C)c(NC(=O)c2nccn2C)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,,6.96,1,6.96,6.96,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5196318,CHEMBL5196318,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCn2cc(COc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc3NC(=O)/C=C/CN3CCCCC3)nn2)C(C)(C)C)cc1,,8.22,1,8.22,8.22,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5196360,CHEMBL5196360,CN1CCC(c2ccc(-c3ccc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3F)cc2)CC1,,10.0,1,10.0,10.0,IC50,B,cell-based format,cell_based,9,D,2022,
