molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL2393225,CHEMBL2393225,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.14,2,8.1,8.18,IC50,B,single protein format,single_protein,9,D,2011,,654.2990000000001,8.816240000000002,95.15,4,5,16,5,4,0.41025641025641024,0.09067684951248957
CHEMBL3221286,CHEMBL3221286,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.120000000000001,2,7.76,8.48,IC50,B,single protein format,single_protein,9,D,2011,,605.8270000000001,7.772740000000008,95.15,4,5,15,5,4,0.39473684210526316,0.10388524164454625
CHEMBL3221271,CHEMBL3221271,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.1,1,8.1,8.1,IC50,B,single protein format,single_protein,9,D,2011,,549.7190000000003,6.2123400000000055,95.15,4,5,11,5,4,0.3235294117647059,0.16687706875175534
CHEMBL2393224,CHEMBL2393224,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.09,2,8.0,8.18,IC50,B,single protein format,single_protein,9,D,2011,,640.272,8.426140000000006,95.15,4,5,15,5,4,0.39473684210526316,0.09796431489011954
CHEMBL519154,CHEMBL519154,O=c1ccc2c([nH]1)CCC[C@@H]2NCCCCCCCCCCCCN[C@H]1CCCc2[nH]c(=O)ccc21,,8.075,2,7.8,8.35,IC50;Ki,B,single protein format,single_protein,9,D,2008,,494.7240000000004,5.598400000000005,89.78,4,4,15,4,2,0.6666666666666666,0.24273049997793156
CHEMBL1203986,CHEMBL1195729,CC[N+](CC)(CC)CCOc1cc(OCC[N+](CC)(CC)CC)cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)c1,,8.07,1,8.07,8.07,IC50,B,single protein format,single_protein,9,D,2007,,719.0279999999999,7.057700000000007,101.58,3,6,23,4,3,0.5952380952380952,0.055197612287041405
CHEMBL3221282,CHEMBL3221282,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.04,2,7.82,8.26,IC50,B,single protein format,single_protein,9,D,2011,,591.8000000000001,7.3826400000000065,95.15,4,5,14,5,4,0.3783783783783784,0.1148086608218824
CHEMBL3221290,CHEMBL3221290,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.03,2,7.55,8.51,IC50,B,single protein format,single_protein,9,D,2011,,570.1370000000001,6.475640000000006,95.15,4,5,10,5,4,0.30303030303030304,0.16405801164320521
CHEMBL3221568,CHEMBL3221568,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.02,2,7.74,8.3,IC50,B,single protein format,single_protein,9,D,2011,,654.2990000000001,8.816240000000002,95.15,4,5,16,5,4,0.41025641025641024,0.09067684951248957
CHEMBL1678,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,DONEPEZIL HYDROCHLORIDE,8.02,7,7.32,8.47,IC50;Ki,B,single protein format,single_protein,9,D,1996;1998;1999;2008;2015,4,379.50000000000017,4.361100000000004,38.77,0,4,6,4,2,0.4583333333333333,0.7474614915624849
