molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL3221567,CHEMBL3221567,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.57,2,7.4,7.74,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221568,CHEMBL3221568,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.02,2,7.74,8.3,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221569,CHEMBL3221569,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.975,2,7.77,8.18,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221570,CHEMBL3221570,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.58,2,7.1,8.06,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL322727,CHEMBL322727,O=C(c1cccc(CBr)c1)C(F)(F)F,,6.44,1,6.44,6.44,IC50,B,single protein format,single_protein,9,D,2001,
CHEMBL322994,CHEMBL322994,O=C(c1ccc(CNc2c3c(nc4cccc(Cl)c24)CCCCC3)s1)C(F)(F)F,,7.92,1,7.92,7.92,IC50,B,single protein format,single_protein,9,D,2001,
CHEMBL3604283,CHEMBL3604283,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc(CNc3ccc4[nH]ccc4c3)cc1)C2,,7.955,2,7.95,7.96,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3604335,CHEMBL3604335,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc3[nH]ccc3c1)C2,,7.93,2,7.92,7.94,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3604336,CHEMBL3604336,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCC(=O)Nc1ccc3[nH]ccc3c1)C2,,7.825,2,7.82,7.83,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3604337,CHEMBL3604337,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCCCCN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,,7.03,2,7.03,7.03,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3604344,CHEMBL3604344,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CC(C)C(=O)c1ccc(C)cc1)C2,,6.72,1,6.72,6.72,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3604348,CHEMBL3604348,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CC(C)c1cccc(Oc3ccccc3)c1)C2,,7.0,1,7.0,7.0,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3604349,CHEMBL3604349,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(Cc1ccc(Br)cc1)C2,,7.8,1,7.8,7.8,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3633857,CHEMBL3635011,O=C(/C=C/c1ccc[n+](Cc2ccc(Br)cc2)c1)c1cc2ccccc2o1,,6.45,1,6.45,6.45,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3633868,CHEMBL3635026,COc1cccc2cc(C(=O)/C=C/c3ccc[n+](Cc4cccc(Cl)c4Cl)c3)oc12,,6.01,1,6.01,6.01,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3633870,CHEMBL3635027,O=C(/C=C/c1cc[n+](Cc2ccccc2Br)cc1)c1cc2ccccc2o1,,7.39,1,7.39,7.39,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3633524,CHEMBL3635033,O=C(/C=C/c1ccc[n+](Cc2ccccc2)c1)c1cc2ccccc2o1,,7.24,1,7.24,7.24,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3633525,CHEMBL3635044,O=C(/C=C/c1ccc[n+](Cc2ccccc2Br)c1)c1cc2ccccc2o1,,7.46,1,7.46,7.46,IC50,B,single protein format,single_protein,9,D,2015,
