molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL1082434,CHEMBL1082434,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)OCO2,,7.52,1,7.52,7.52,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL555075,CHEMBL1082435,CCn1c(C)nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,,8.37,2,8.37,8.37,IC50,B,assay format;single protein format,mixed,8,H,1995;2010,
CHEMBL537908,CHEMBL1082436,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]c(-c3ccccc3)nc2c1,,7.48,2,7.48,7.48,IC50,B,assay format;single protein format,mixed,8,H,1995;2010,
CHEMBL1082738,CHEMBL1082738,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1,,8.06,1,8.06,8.06,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1082739,CHEMBL1082739,c1ccc2c(NCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1,,7.42,1,7.42,7.42,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083056,CHEMBL1083056,COc1cc2c(cc1OC)C(O)C(CC1CCN(c3ccccc3)CC1)C2,,6.52,1,6.52,6.52,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL553187,CHEMBL1083057,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1,,6.08,2,6.03,6.13,IC50,B,assay format;single protein format,mixed,8;9,D;H,1999;2010,
CHEMBL1083065,CHEMBL1083065,COc1ccc2c(c1OC)C(=O)CC2CCC1CCN(Cc2ccccc2)CC1,,8.1,1,8.1,8.1,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083066,CHEMBL1083066,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1C2,,6.94,1,6.94,6.94,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083067,CHEMBL1083067,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1C2,,8.0,1,8.0,8.0,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083069,CHEMBL1083069,O=C1CNc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc2C1,,9.32,1,9.32,9.32,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083070,CHEMBL1083070,CCCCCCNC(=O)Oc1cccc(CN(C)CCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,,7.0,1,7.0,7.0,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083374,CHEMBL1083374,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(c2)O/C(=C\c2cc(O)c(O)c(O)c2)C3=O)c1,,8.52,1,8.52,8.52,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083375,CHEMBL1083375,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,,7.24,1,7.24,7.24,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083379,CHEMBL1083379,CCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,,7.0,1,7.0,7.0,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083488,CHEMBL1083488,c1ccc2c(NCCCCCCNc3c4c(nc5ncccc35)CCCCC4)c3c(nc2c1)CCCCC3,,8.6,1,8.6,8.6,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083660,CHEMBL1083660,CN1CCCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,,7.62,1,7.62,7.62,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083661,CHEMBL1083661,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCN2,,7.23,2,7.19,7.27,IC50,B,single protein format,single_protein,8;9,D;H,2010;2011,
CHEMBL1083662,CHEMBL1083662,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCN2c1ccccc1,,7.27,1,7.27,7.27,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083789,CHEMBL1083789,NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,,6.5,1,6.5,6.5,IC50,B,single protein format,single_protein,8,H,2010,
CHEMBL1083790,CHEMBL1083790,NCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,,6.88,1,6.88,6.88,IC50,B,single protein format,single_protein,8,H,2010,
