molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL564884,CHEMBL564884,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N4CCN(C)CC4)c3)nc1-2,,7.51,1,7.51,7.51,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL565137,CHEMBL565137,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(OC4CCN(C)CC4)cc3)nc1-2,,7.54,1,7.54,7.54,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL565160,CHEMBL565160,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN4CCOCC4)c3)nc1-2,,6.8,1,6.8,6.8,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL565211,CHEMBL565211,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCOCC4)cc3)nc1-2,,6.86,1,6.86,6.86,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL565459,CHEMBL565459,Cc1cnc(Nc2ccccc2)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2ccccc2)c1,,7.8,1,7.8,7.8,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL565460,CHEMBL565460,Cc1cccc([C@@H](CO)NC(=O)c2cc(-c3nc(Nc4ccccc4)ncc3C)c[nH]2)c1,,7.16,1,7.16,7.16,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL565612,CHEMBL565612,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,SOTRASTAURIN,6.9,1,6.9,6.9,Ki,F,assay format,other,8,H,,2
CHEMBL568483,CHEMBL568483,Cc1cc(Cl)ccc1Nc1ncc(C)c(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)n1,,7.12,1,7.12,7.12,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL568937,CHEMBL568937,Cc1cnc(Nc2cccc3c2CCC3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,,6.19,1,6.19,6.19,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL569720,CHEMBL569720,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,,6.39,1,6.39,6.39,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL570002,CHEMBL570002,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,,7.3,1,7.3,7.3,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL570111,CHEMBL570111,Cc1cnc(Nc2cccc3c2CCCC3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,,6.6,1,6.6,6.6,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL571038,CHEMBL571038,Cc1cnc(Nc2ccccc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2ccccc2)c1,,6.62,1,6.62,6.62,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL571056,CHEMBL571056,CCc1ccccc1Nc1ncc(C)c(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)n1,,6.35,1,6.35,6.35,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL571484,CHEMBL571484,Cc1cnc(Nc2cccc3c2OCO3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,,6.68,1,6.68,6.68,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL571722,CHEMBL571722,Cc1cnc(Nc2cccc3c2OCCO3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,,6.86,1,6.86,6.86,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL572157,CHEMBL572157,Cc1cnc(Nc2cccc(C)c2C)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,,7.39,1,7.39,7.39,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL572162,CHEMBL572162,Cc1cnc(Nc2ccccc2F)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2ccccc2)c1,,7.24,1,7.24,7.24,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL572361,CHEMBL572361,CCc1ccccc1Nc1ncc(C)c(-c2c[nH]c(C(=O)N[C@H](CO)c3ccccc3)c2)n1,,6.68,1,6.68,6.68,Ki,B,single protein format,single_protein,8,H,2009,
CHEMBL57256,CHEMBL57256,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,,7.48,1,7.48,7.48,IC50,B,single protein format,single_protein,8,H,2003,
CHEMBL573578,CHEMBL573578,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,,8.3,1,8.3,8.3,IC50,B,assay format,other,9,D,2005,
CHEMBL57446,CHEMBL57446,Cc1cccc2c1/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,,6.57,1,6.57,6.57,IC50,B,single protein format,single_protein,8,H,2003,
CHEMBL574737,CHEMBL574737,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,UCN-01,7.52,1,7.52,7.52,IC50,B,single protein format,single_protein,9,D,2010,2
CHEMBL574738,CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,AST-487,6.234999999999999,2,6.12,6.35,Kd,B,single protein format,single_protein,8;9,D;H,2008;2011,1
CHEMBL5748748,CHEMBL5748748,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc6c(n5)CCN(C(=O)CO)C6)ncc4F)cc3n21,,7.75,1,7.75,7.75,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5751375,CHEMBL5751375,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1CC1CC1,,6.96,1,6.96,6.96,IC50,B,single protein format,single_protein,9,D,2020,
