molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL1258705,CHEMBL1258705,N#Cc1cccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)c1,,6.16,1,6.16,6.16,Ki,B,cell-based format,cell_based,9,D,2010,,485.6130000000002,4.228280000000003,94.3,2,8,8,5,4,0.2962962962962963,0.38570909236187434
CHEMBL490415,CHEMBL490415,COc1ccc(Oc2cccc(CCNC[C@H](O)c3cccnc3)c2)cc1C(=O)O,,6.16,1,6.16,6.16,EC50,F,cell-based format,cell_based,9,D,2008,,408.4540000000001,3.4464000000000015,100.91000000000001,3,6,10,3,3,0.21739130434782608,0.4418299801243418
CHEMBL453048,CHEMBL453048,CCCOc1cc(-c2ccc(CCN[C@@H](C)[C@H](O)c3ccccc3)cc2)ccc1C(=O)O,,6.16,1,6.16,6.16,EC50,F,cell-based format,cell_based,9,D,2008,,433.5480000000001,5.094800000000004,78.78999999999999,3,4,11,3,3,0.2962962962962963,0.3923267212587214
CHEMBL566353,CHEMBL566353,CCc1ccc(CC(C)(C)NCC(O)c2cc(Cl)c(N)c(Cl)c2)cc1,,6.16,1,6.16,6.16,EC50,F,cell-based format,cell_based,9,D,2009,,381.3470000000001,4.782300000000003,58.28,3,3,7,2,2,0.4,0.6051016090893903
CHEMBL56308,CHEMBL56308,CCCCCCc1cccc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)c1,,6.16,1,6.16,6.16,IC50,B,cell-based format,cell_based,8,H,1999,,434.6050000000001,6.3044000000000056,49.410000000000004,1,3,9,4,3,0.3076923076923077,0.40185180696015643
CHEMBL1089052,CHEMBL1089052,CNc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cs1,,6.16,1,6.16,6.16,IC50,B,cell-based format,cell_based,9,D,2010,,411.53100000000006,2.6266999999999996,99.17,4,7,10,3,3,0.2857142857142857,0.3829305217319627
CHEMBL286435,CHEMBL286435,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(COc3ccc(F)cc3)n2)cc1,,6.15,1,6.15,6.15,IC50,B,cell-based format,cell_based,8,H,2000,,589.6490000000002,4.516200000000003,139.47000000000003,3,9,13,5,5,0.16666666666666666,0.16923997352441944
CHEMBL601430,CHEMBL601430,CC(C)(Cc1ccc(C(F)(F)F)cc1)NCC(O)c1cc(O)cc2c1OCC(=O)N2,,6.15,1,6.15,6.15,EC50,F,cell-based format,cell_based,9,D,2010,,424.41900000000015,3.3862000000000014,90.82,4,5,6,3,2,0.38095238095238093,0.5708741363393706
CHEMBL561211,CHEMBL561211,COc1cccc(CC(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)c1,,6.15,1,6.15,6.15,EC50,F,cell-based format,cell_based,9,D,2009,,450.5350000000002,3.154000000000001,100.05000000000001,4,6,12,3,3,0.2692307692307692,0.31649139979615004
CHEMBL99599,CHEMBL99599,CCCCCCCCC(=O)Nc1ccc(S(=O)(=O)N2CCC(CNC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1,,6.14,1,6.14,6.14,EC50,F,cell-based format,cell_based,9,D,2002,,638.8530000000002,4.176700000000003,165.14,5,8,17,3,2,0.5666666666666667,0.1272189369519437
